Team,Game,Opp Team,GP,W,L,T,OT,P,GF,GA,SF,SA,PPG,PP Opp,PP%,TS,PPGA,PK%,FOW,FOL,FOW%
Dallas Stars,2014/11/08  vs. SJS,SJS,1,0,1,0,0,0,3,5,40,29,1,5,20,2,1,50,43,36,54.4
Dallas Stars,2015/02/19  vs. SJS,SJS,1,0,1,0,0,0,2,5,39,28,1,3,33.3,2,0,100,43,38,53.1
Dallas Stars,2015/04/06  @ SJS,SJS,1,1,0,0,0,2,5,1,25,24,2,6,33.3,5,1,80,24,34,41.4
Dallas Stars,2014/10/28  vs. STL,STL,1,0,0,0,1,1,3,4,28,27,1,4,25,5,1,80,33,30,52.4
Dallas Stars,2014/12/27  @ STL,STL,1,1,0,0,0,2,4,3,24,33,2,5,40,4,1,75,33,42,44
Dallas Stars,2015/02/17  @ STL,STL,1,1,0,0,0,2,4,1,22,28,1,4,25,3,0,100,23,34,40.4
Dallas Stars,2015/03/15  vs. STL,STL,1,0,1,0,0,0,0,3,28,21,0,6,0,2,1,50,39,30,56.5
Dallas Stars,2015/04/03  vs. STL,STL,1,0,1,0,0,0,5,7,32,21,0,4,0,3,0,100,45,35,56.3
Dallas Stars,2015/02/05  vs. TBL,TBL,1,0,1,0,0,0,3,5,36,29,0,4,0,3,1,66.7,33,31,51.6
Dallas Stars,2015/03/07  @ TBL,TBL,1,0,1,0,0,0,4,5,35,28,2,2,100,4,1,75,23,25,47.9
Dallas Stars,2014/12/02  @ TOR,TOR,1,0,1,0,0,0,3,5,38,40,0,5,0,7,1,85.7,38,30,55.9
Dallas Stars,2014/12/23  vs. TOR,TOR,1,0,1,0,0,0,0,4,43,26,0,4,0,5,1,80,38,33,53.5
Dallas Stars,2014/10/21  vs. VAN,VAN,1,1,0,0,0,2,6,3,28,46,1,6,16.7,4,0,100,40,30,57.1
Dallas Stars,2014/12/17  @ VAN,VAN,1,1,0,0,0,2,2,0,29,27,0,2,0,4,0,100,37,25,59.7
Dallas Stars,2015/03/28  @ VAN,VAN,1,1,0,0,0,2,4,3,40,36,0,1,0,3,2,33.3,35,30,53.8
Dallas Stars,2014/12/09  vs. WPG,WPG,1,0,1,0,0,0,2,5,28,32,1,5,20,4,1,75,31,30,50.8
Dallas Stars,2015/01/15  vs. WPG,WPG,1,0,1,0,0,0,1,2,47,22,0,7,0,2,0,100,47,21,69.1
Dallas Stars,2015/01/31  @ WPG,WPG,1,1,0,0,0,2,5,2,32,40,4,8,50,2,0,100,30,39,43.5
Dallas Stars,2015/02/24  @ WPG,WPG,1,0,1,0,0,0,2,4,28,25,0,3,0,3,1,66.7,35,35,50
Dallas Stars,2015/01/17  vs. WSH,WSH,1,1,0,0,0,2,5,4,26,32,1,5,20,3,0,100,23,47,32.9
Dallas Stars,2015/03/13  @ WSH,WSH,1,1,0,0,0,2,4,2,31,20,3,6,50,3,0,100,28,35,44.4
Detroit Red Wings,2014/10/11  vs. ANA,ANA,1,0,1,0,0,0,2,3,29,26,0,2,0,3,0,100,23,28,45.1
Detroit Red Wings,2015/02/23  @ ANA,ANA,1,0,0,0,1,1,3,3,38,25,1,5,20,4,0,100,38,35,52.1
Detroit Red Wings,2015/02/07  @ ARI,ARI,1,1,0,0,0,2,3,1,26,23,1,6,16.7,5,0,100,22,35,38.6
Detroit Red Wings,2015/03/24  vs. ARI,ARI,1,0,0,0,1,1,4,5,37,22,1,5,20,5,2,60,27,41,39.7
Detroit Red Wings,2014/10/09  vs. BOS,BOS,1,1,0,0,0,2,2,1,24,17,1,4,25,4,0,100,31,25,55.4
Detroit Red Wings,2014/10/15  vs. BOS,BOS,1,0,0,0,1,1,2,2,20,39,1,5,20,3,0,100,29,32,47.5
Detroit Red Wings,2014/12/29  @ BOS,BOS,1,0,1,0,0,0,2,5,30,45,1,4,25,1,1,0,40,24,62.5
Detroit Red Wings,2015/03/08  @ BOS,BOS,1,0,1,0,0,0,3,5,39,30,1,5,20,5,2,60,31,34,47.7
Detroit Red Wings,2015/04/02  vs. BOS,BOS,1,0,1,0,0,0,2,3,37,25,1,5,20,4,1,75,31,30,50.8
Detroit Red Wings,2014/11/02  @ BUF,BUF,1,0,0,0,1,1,2,2,38,21,0,4,0,4,0,100,36,28,56.3
Detroit Red Wings,2014/12/23  vs. BUF,BUF,1,1,0,0,0,2,6,3,39,16,4,6,66.7,1,0,100,38,23,62.3
Detroit Red Wings,2015/01/13  @ BUF,BUF,1,1,0,0,0,2,3,1,30,26,1,4,25,2,0,100,32,26,55.2
Detroit Red Wings,2015/01/18  vs. BUF,BUF,1,1,0,0,0,2,6,4,26,15,2,4,50,3,1,66.7,29,30,49.2
Detroit Red Wings,2014/12/07  @ CAR,CAR,1,1,0,0,0,2,3,1,22,35,0,3,0,4,0,100,25,28,47.2
Detroit Red Wings,2015/04/07  vs. CAR,CAR,1,1,0,0,0,2,3,2,25,32,1,1,100,1,0,100,24,32,42.9
Detroit Red Wings,2015/04/11  @ CAR,CAR,1,1,0,0,0,2,2,0,29,35,0,1,0,2,0,100,30,32,48.4
Detroit Red Wings,2014/11/18  @ CBJ,CBJ,1,1,0,0,0,2,5,0,40,28,2,5,40,3,0,100,36,24,60
Detroit Red Wings,2014/12/16  vs. CBJ,CBJ,1,0,0,0,1,1,0,0,30,29,0,1,0,3,0,100,26,29,47.3
Detroit Red Wings,2015/03/12  vs. CBJ,CBJ,1,0,1,0,0,0,1,3,42,26,1,6,16.7,3,1,66.7,39,28,58.2
Detroit Red Wings,2015/01/07  @ CGY,CGY,1,1,0,0,0,2,3,2,22,30,1,2,50,4,0,100,27,36,42.9
Detroit Red Wings,2015/03/06  vs. CGY,CGY,1,0,1,0,0,0,2,5,35,24,1,2,50,3,1,66.7,31,25,55.4
Detroit Red Wings,2014/11/14  vs. CHI,CHI,1,1,0,0,0,2,4,1,37,26,0,3,0,4,1,75,24,22,52.2
Detroit Red Wings,2015/02/18  @ CHI,CHI,1,1,0,0,0,2,2,2,28,34,0,1,0,4,0,100,26,30,46.4
Detroit Red Wings,2014/12/21  vs. COL,COL,1,0,0,0,1,1,1,1,35,23,1,4,25,2,1,50,37,29,56.1
Detroit Red Wings,2015/02/05  @ COL,COL,1,1,0,0,0,2,3,0,29,28,1,2,50,3,0,100,27,32,45.8
Detroit Red Wings,2014/12/04  vs. DAL,DAL,1,1,0,0,0,2,5,2,29,24,1,3,33.3,3,1,66.7,37,29,56.1
Detroit Red Wings,2015/02/21  @ DAL,DAL,1,1,0,0,0,2,7,6,36,34,1,3,33.3,2,1,50,30,44,40.5
Detroit Red Wings,2015/01/06  @ EDM,EDM,1,1,0,0,0,2,4,2,41,23,3,6,50,3,1,66.7,30,38,44.1
Detroit Red Wings,2015/03/09  vs. EDM,EDM,1,1,0,0,0,2,5,2,26,38,1,3,33.3,5,1,80,33,22,60
Detroit Red Wings,2014/12/02  vs. FLA,FLA,1,0,1,0,0,0,3,4,41,31,1,4,25,1,0,100,40,30,57.1
Detroit Red Wings,2014/12/12  vs. FLA,FLA,1,0,0,0,1,1,2,2,31,26,2,4,50,5,0,100,41,21,66.1
Detroit Red Wings,2015/01/27  @ FLA,FLA,1,1,0,0,0,2,5,4,27,41,0,1,0,5,3,40,43,33,56.6
Detroit Red Wings,2015/03/19  @ FLA,FLA,1,0,1,0,0,0,1,3,27,32,0,2,0,3,0,100,31,30,50.8
Detroit Red Wings,2014/10/31  vs. LAK,LAK,1,1,0,0,0,2,5,2,35,30,2,5,40,2,0,100,37,37,50
Detroit Red Wings,2015/02/24  @ LAK,LAK,1,0,1,0,0,0,0,1,20,27,0,5,0,4,1,75,21,33,38.9
Detroit Red Wings,2015/01/20  vs. MIN,MIN,1,1,0,0,0,2,4,4,24,38,1,2,50,5,2,60,29,38,43.3
Detroit Red Wings,2015/04/04  @ MIN,MIN,1,1,0,0,0,2,2,2,22,24,1,2,50,6,1,83.3,25,29,46.3
Detroit Red Wings,2014/10/21  @ MTL,MTL,1,0,0,0,1,1,1,2,28,36,0,3,0,1,0,100,22,37,37.3
Detroit Red Wings,2014/11/16  vs. MTL,MTL,1,0,1,0,0,0,1,4,29,19,1,6,16.7,4,0,100,41,34,54.7
Detroit Red Wings,2015/02/16  vs. MTL,MTL,1,0,1,0,0,0,0,2,25,29,0,2,0,1,0,100,39,23,62.9
Detroit Red Wings,2015/04/09  @ MTL,MTL,1,0,0,0,1,1,3,4,27,26,0,5,0,4,1,75,32,25,56.1
Detroit Red Wings,2014/11/07  vs. NJD,NJD,1,1,0,0,0,2,4,2,31,17,2,4,50,3,0,100,34,25,57.6
Detroit Red Wings,2014/11/28  @ NJD,NJD,1,1,0,0,0,2,4,4,32,25,2,4,50,4,2,50,47,27,63.5
Detroit Red Wings,2014/12/31  vs. NJD,NJD,1,1,0,0,0,2,3,1,28,13,0,4,0,3,0,100,27,20,57.4
Detroit Red Wings,2015/01/17  vs. NSH,NSH,1,1,0,0,0,2,5,2,24,36,2,2,100,3,1,66.7,29,29,50
Detroit Red Wings,2015/02/28  @ NSH,NSH,1,1,0,0,0,2,4,3,25,40,1,5,20,4,1,75,35,30,53.8
Detroit Red Wings,2014/12/19  vs. NYI,NYI,1,0,1,0,0,0,1,2,18,32,0,2,0,3,0,100,24,28,46.2
Detroit Red Wings,2015/01/31  vs. NYI,NYI,1,1,0,0,0,2,4,1,19,23,2,4,50,4,1,75,21,33,38.9
Detroit Red Wings,2015/03/29  @ NYI,NYI,1,0,1,0,0,0,4,5,25,27,1,3,33.3,4,3,25,24,31,43.6
Detroit Red Wings,2014/11/05  @ NYR,NYR,1,0,0,0,1,1,3,4,28,30,2,5,40,3,2,33.3,28,29,49.1
Detroit Red Wings,2014/12/06  vs. NYR,NYR,1,1,0,0,0,2,3,2,34,29,0,3,0,7,0,100,33,23,58.9
Detroit Red Wings,2015/03/04  vs. NYR,NYR,1,1,0,0,0,2,2,1,31,40,1,2,50,3,1,66.7,33,25,56.9
Detroit Red Wings,2014/11/04  @ OTT,OTT,1,0,1,0,0,0,1,3,32,32,0,3,0,4,1,75,33,31,51.6
Detroit Red Wings,2014/11/24  vs. OTT,OTT,1,1,0,0,0,2,4,3,43,26,2,6,33.3,4,1,75,40,31,56.3
Detroit Red Wings,2014/12/27  @ OTT,OTT,1,1,0,0,0,2,3,2,27,33,1,3,33.3,5,0,100,34,28,54.8
Detroit Red Wings,2015/03/31  vs. OTT,OTT,1,0,0,0,1,1,1,1,17,34,0,3,0,5,0,100,29,36,44.6
Detroit Red Wings,2014/10/25  @ PHI,PHI,1,0,1,0,0,0,2,4,37,17,0,3,0,5,1,80,30,31,49.2
Detroit Red Wings,2014/11/26  vs. PHI,PHI,1,1,0,0,0,2,5,2,25,24,1,3,33.3,4,1,75,28,35,44.4
Detroit Red Wings,2015/03/14  @ PHI,PHI,1,0,1,0,0,0,2,7,33,36,1,3,33.3,4,3,25,35,27,56.5
Detroit Red Wings,2014/10/23  vs. PIT,PIT,1,1,0,0,0,2,4,3,31,26,0,3,0,3,0,100,33,28,54.1
Detroit Red Wings,2015/02/11  @ PIT,PIT,1,0,1,0,0,0,1,4,24,21,1,1,100,2,0,100,22,19,53.7
Detroit Red Wings,2015/03/15  @ PIT,PIT,1,1,0,0,0,2,5,1,25,43,1,4,25,4,0,100,26,40,39.4
Detroit Red Wings,2015/02/26  @ SJS,SJS,1,1,0,0,0,2,3,2,35,22,1,5,20,4,1,75,30,38,44.1
Detroit Red Wings,2015/03/26  vs. SJS,SJS,1,0,1,0,0,0,4,6,34,30,0,4,0,1,0,100,27,34,44.3
Detroit Red Wings,2015/01/15  @ STL,STL,1,1,0,0,0,2,3,2,24,27,0,4,0,3,1,66.7,37,37,50
Detroit Red Wings,2015/03/22  vs. STL,STL,1,1,0,0,0,2,2,1,25,24,1,6,16.7,4,1,75,24,35,40.7
Detroit Red Wings,2014/11/09  vs. TBL,TBL,1,0,0,0,1,1,3,3,20,30,2,4,50,5,1,80,32,25,56.1
Detroit Red Wings,2015/01/29  @ TBL,TBL,1,0,1,0,0,0,1,5,28,32,0,2,0,2,1,50,27,32,45.8
Detroit Red Wings,2015/03/20  @ TBL,TBL,1,0,1,0,0,0,1,3,31,32,1,3,33.3,3,0,100,27,35,43.5
Detroit Red Wings,2015/03/28  vs. TBL,TBL,1,1,0,0,0,2,4,0,23,23,0,4,0,6,0,100,24,30,44.4
Detroit Red Wings,2014/10/17  @ TOR,TOR,1,1,0,0,0,2,4,1,35,24,0,5,0,2,0,100,34,24,58.6
Detroit Red Wings,2014/10/18  vs. TOR,TOR,1,1,0,0,0,2,1,0,32,30,0,5,0,5,0,100,46,31,59.7
Detroit Red Wings,2014/11/22  @ TOR,TOR,1,0,1,0,0,0,1,4,27,28,0,3,0,4,0,100,39,30,56.5
Detroit Red Wings,2014/12/10  vs. TOR,TOR,1,0,0,0,1,1,1,1,42,19,0,4,0,4,0,100,35,26,57.4
Detroit Red Wings,2014/12/13  @ TOR,TOR,1,0,1,0,0,0,1,4,28,41,1,2,50,5,1,80,42,17,71.2
Detroit Red Wings,2014/11/30  vs. VAN,VAN,1,1,0,0,0,2,5,3,30,33,2,4,50,3,1,66.7,39,28,58.2
Detroit Red Wings,2015/01/03  @ VAN,VAN,1,0,1,0,0,0,1,4,30,24,0,3,0,4,2,50,30,31,49.2
Detroit Red Wings,2014/11/20  @ WPG,WPG,1,1,0,0,0,2,4,3,27,31,1,4,25,3,0,100,39,25,60.9
Detroit Red Wings,2015/02/14  vs. WPG,WPG,1,0,0,0,1,1,4,4,29,38,2,5,40,4,2,50,36,34,51.4
Detroit Red Wings,2014/10/29  @ WSH,WSH,1,1,0,0,0,2,4,2,22,27,1,4,25,6,1,83.3,20,20,50
Detroit Red Wings,2015/01/10  @ WSH,WSH,1,0,1,0,0,0,1,3,27,17,0,2,0,2,1,50,32,24,57.1
Detroit Red Wings,2015/04/05  vs. WSH,WSH,1,0,1,0,0,0,1,2,36,28,1,5,20,3,1,66.7,26,31,45.6
Edmonton Oilers,2014/12/10  @ ANA,ANA,1,0,1,0,0,0,1,2,22,34,0,2,0,4,1,75,21,43,32.8
Edmonton Oilers,2014/12/12  vs. ANA,ANA,1,0,1,0,0,0,2,4,23,20,1,4,25,2,1,50,33,34,49.3
Edmonton Oilers,2015/02/21  vs. ANA,ANA,1,0,1,0,0,0,1,2,27,21,0,2,0,1,1,0,26,22,54.2
Edmonton Oilers,2015/04/01  @ ANA,ANA,1,0,1,0,0,0,1,5,23,27,0,3,0,1,0,100,26,28,48.1
Edmonton Oilers,2014/10/15  @ ARI,ARI,1,0,1,0,0,0,4,7,27,30,0,2,0,4,1,75,32,36,47.1
Edmonton Oilers,2014/11/16  vs. ARI,ARI,1,0,1,0,0,0,1,2,34,28,1,4,25,4,1,75,43,34,55.8
Edmonton Oilers,2014/12/01  vs. ARI,ARI,1,0,1,0,0,0,2,5,27,24,1,5,20,3,2,33.3,35,27,56.5
Edmonton Oilers,2014/12/16  @ ARI,ARI,1,0,0,0,1,1,1,2,32,44,0,2,0,4,0,100,25,33,43.1
Edmonton Oilers,2014/12/23  vs. ARI,ARI,1,0,1,0,0,0,1,5,27,22,0,6,0,2,0,100,27,39,40.9
Edmonton Oilers,2014/11/06  @ BOS,BOS,1,0,1,0,0,0,2,5,26,32,1,5,20,4,2,50,27,36,42.9
Edmonton Oilers,2015/02/18  vs. BOS,BOS,1,1,0,0,0,2,3,3,30,41,2,4,50,1,1,0,38,30,55.9
Edmonton Oilers,2014/11/07  @ BUF,BUF,1,1,0,0,0,2,3,2,52,31,0,2,0,1,0,100,48,30,61.5
Edmonton Oilers,2015/01/29  vs. BUF,BUF,1,1,0,0,0,2,3,2,34,20,0,3,0,1,0,100,23,23,50
Edmonton Oilers,2014/10/24  vs. CAR,CAR,1,1,0,0,0,2,6,3,29,30,1,4,25,1,0,100,32,29,52.5
Edmonton Oilers,2015/03/08  @ CAR,CAR,1,0,1,0,0,0,4,7,20,35,2,3,66.7,5,3,40,24,43,35.8
Edmonton Oilers,2015/03/13  @ CBJ,CBJ,1,0,0,0,1,1,4,4,35,31,3,5,60,4,1,75,28,36,43.8
Edmonton Oilers,2015/03/18  vs. CBJ,CBJ,1,0,0,0,1,1,3,3,47,20,1,6,16.7,1,0,100,30,38,44.1
Edmonton Oilers,2014/10/09  vs. CGY,CGY,1,0,1,0,0,0,2,5,40,26,2,3,66.7,2,1,50,39,27,59.1
Edmonton Oilers,2014/12/27  @ CGY,CGY,1,0,1,0,0,0,1,4,27,27,0,5,0,3,0,100,23,38,37.7
Edmonton Oilers,2014/12/31  @ CGY,CGY,1,0,0,0,1,1,3,4,20,28,1,3,33.3,5,1,80,26,31,45.6
Edmonton Oilers,2015/01/31  @ CGY,CGY,1,0,1,0,0,0,2,4,19,33,0,1,0,4,1,75,28,52,35
Edmonton Oilers,2015/04/04  vs. CGY,CGY,1,0,1,0,0,0,0,4,27,29,0,0,0,1,1,0,31,27,53.4
Edmonton Oilers,2014/11/22  vs. CHI,CHI,1,0,1,0,0,0,1,7,25,30,0,2,0,7,2,71.4,26,31,45.6
Edmonton Oilers,2015/01/09  vs. CHI,CHI,1,1,0,0,0,2,5,2,22,21,1,2,50,2,0,100,28,28,50
Edmonton Oilers,2015/03/06  @ CHI,CHI,1,0,0,0,1,1,1,1,47,39,0,0,0,2,0,100,24,38,38.7
Edmonton Oilers,2015/01/02  @ COL,COL,1,0,0,0,1,1,1,1,28,28,1,3,33.3,2,0,100,38,33,53.5
Edmonton Oilers,2015/03/25  vs. COL,COL,1,1,0,0,0,2,4,3,34,44,1,1,100,5,1,80,33,32,50.8
Edmonton Oilers,2015/03/30  @ COL,COL,1,1,0,0,0,2,4,1,36,30,0,0,0,1,0,100,25,28,47.2
Edmonton Oilers,2014/11/25  @ DAL,DAL,1,0,1,0,0,0,2,3,37,34,0,2,0,4,0,100,33,41,44.6
Edmonton Oilers,2014/12/21  vs. DAL,DAL,1,0,0,0,1,1,5,5,29,45,1,1,100,3,1,66.7,39,29,57.4
Edmonton Oilers,2015/03/27  vs. DAL,DAL,1,1,0,0,0,2,4,0,28,29,0,1,0,3,0,100,19,43,30.6
Edmonton Oilers,2015/01/06  vs. DET,DET,1,0,1,0,0,0,2,4,23,41,1,3,33.3,6,3,50,38,30,55.9
Edmonton Oilers,2015/03/09  @ DET,DET,1,0,1,0,0,0,2,5,38,26,1,5,20,3,1,66.7,22,33,40
Edmonton Oilers,2015/01/11  vs. FLA,FLA,1,0,1,0,0,0,2,4,33,27,0,2,0,2,0,100,31,24,56.4
Edmonton Oilers,2015/01/17  @ FLA,FLA,1,1,0,0,0,2,2,2,34,37,0,4,0,3,0,100,31,30,50.8
Edmonton Oilers,2014/10/14  @ LAK,LAK,1,0,1,0,0,0,1,6,32,26,0,3,0,3,1,66.7,25,33,43.1
Edmonton Oilers,2014/12/30  vs. LAK,LAK,1,1,0,0,0,2,2,2,21,39,0,3,0,3,1,66.7,20,34,37
Edmonton Oilers,2015/03/03  vs. LAK,LAK,1,0,1,0,0,0,2,5,23,29,1,4,25,3,0,100,19,30,38.8
Edmonton Oilers,2015/04/02  @ LAK,LAK,1,0,1,0,0,0,2,8,30,33,1,3,33.3,2,1,50,32,34,48.5
Edmonton Oilers,2015/04/07  vs. LAK,LAK,1,1,0,0,0,2,4,2,22,27,0,1,0,2,2,0,31,17,64.6
Edmonton Oilers,2015/01/27  vs. MIN,MIN,1,0,1,0,0,0,1,2,24,29,0,3,0,2,0,100,34,25,57.6
Edmonton Oilers,2015/02/20  vs. MIN,MIN,1,0,1,0,0,0,0,4,15,29,0,1,0,0,0,0,28,19,59.6
Edmonton Oilers,2015/02/24  @ MIN,MIN,1,1,0,0,0,2,2,1,19,34,0,2,0,3,0,100,26,40,39.4
Edmonton Oilers,2014/10/27  vs. MTL,MTL,1,1,0,0,0,2,3,0,19,29,0,6,0,4,0,100,37,29,56.1
Edmonton Oilers,2015/02/12  @ MTL,MTL,1,1,0,0,0,2,4,3,38,26,0,3,0,3,0,100,28,35,44.4
Edmonton Oilers,2014/11/21  vs. NJD,NJD,1,0,1,0,0,0,0,2,29,26,0,4,0,2,0,100,27,31,46.6
Edmonton Oilers,2015/02/09  @ NJD,NJD,1,1,0,0,0,2,2,1,24,14,1,3,33.3,1,0,100,30,19,61.2
Edmonton Oilers,2014/10/29  vs. NSH,NSH,1,0,1,0,0,0,1,4,27,35,0,2,0,1,0,100,35,18,66
Edmonton Oilers,2014/11/11  @ NSH,NSH,1,0,1,0,0,0,2,3,23,35,0,2,0,2,0,100,37,32,53.6
Edmonton Oilers,2014/11/27  @ NSH,NSH,1,0,0,0,1,1,0,1,37,25,0,4,0,5,0,100,33,28,54.1
Edmonton Oilers,2015/01/04  vs. NYI,NYI,1,1,0,0,0,2,5,2,23,33,0,2,0,4,2,50,29,30,49.2
Edmonton Oilers,2015/02/10  @ NYI,NYI,1,0,1,0,0,0,2,3,36,28,2,3,66.7,2,0,100,25,37,40.3
Edmonton Oilers,2014/11/09  @ NYR,NYR,1,1,0,0,0,2,3,1,33,21,0,3,0,1,0,100,39,29,57.4
Edmonton Oilers,2014/12/14  vs. NYR,NYR,1,0,1,0,0,0,0,2,16,22,0,2,0,1,0,100,21,23,47.7
Edmonton Oilers,2014/11/13  vs. OTT,OTT,1,0,0,0,1,1,3,4,37,30,1,4,25,4,0,100,34,24,58.6
Edmonton Oilers,2015/02/14  @ OTT,OTT,1,0,1,0,0,0,2,7,27,42,0,2,0,2,2,0,26,26,50
Edmonton Oilers,2014/11/04  @ PHI,PHI,1,0,1,0,0,0,1,4,36,25,0,4,0,0,0,0,23,44,34.3
Edmonton Oilers,2015/03/21  vs. PHI,PHI,1,1,0,0,0,2,5,4,34,31,0,4,0,4,1,75,22,31,41.5
Edmonton Oilers,2015/02/04  vs. PIT,PIT,1,0,1,0,0,0,0,2,22,26,0,1,0,0,0,0,30,25,54.5
Edmonton Oilers,2015/03/12  @ PIT,PIT,1,0,1,0,0,0,4,6,29,34,2,4,50,3,1,66.7,29,32,47.5
Edmonton Oilers,2014/12/07  vs. SJS,SJS,1,1,0,0,0,2,2,1,24,21,1,2,50,2,0,100,24,31,43.6
Edmonton Oilers,2014/12/09  @ SJS,SJS,1,0,1,0,0,0,2,5,27,24,0,2,0,1,1,0,31,37,45.6
Edmonton Oilers,2014/12/18  @ SJS,SJS,1,0,1,0,0,0,3,4,28,30,0,1,0,3,1,66.7,23,20,53.5
Edmonton Oilers,2015/02/02  @ SJS,SJS,1,1,0,0,0,2,4,4,40,37,0,1,0,2,1,50,33,35,48.5
Edmonton Oilers,2015/04/09  vs. SJS,SJS,1,0,1,0,0,0,1,3,27,52,0,2,0,1,0,100,30,34,46.9
Edmonton Oilers,2014/11/28  @ STL,STL,1,0,0,0,1,1,3,4,16,41,0,0,0,3,0,100,30,42,41.7
Edmonton Oilers,2015/01/13  @ STL,STL,1,0,1,0,0,0,2,4,15,29,1,3,33.3,4,0,100,14,30,31.8
Edmonton Oilers,2015/02/28  vs. STL,STL,1,0,1,0,0,0,1,2,22,27,0,1,0,2,0,100,22,31,41.5
Edmonton Oilers,2014/10/20  vs. TBL,TBL,1,1,0,0,0,2,3,2,23,24,0,2,0,2,0,100,21,32,39.6
Edmonton Oilers,2015/01/15  @ TBL,TBL,1,0,1,0,0,0,2,3,32,19,1,4,25,1,0,100,26,29,47.3
Edmonton Oilers,2015/02/07  @ TOR,TOR,1,0,1,0,0,0,1,5,32,28,0,2,0,3,1,66.7,39,26,60
Edmonton Oilers,2015/03/16  vs. TOR,TOR,1,1,0,0,0,2,4,1,32,29,2,6,33.3,5,1,80,35,33,51.5
Edmonton Oilers,2014/10/11  @ VAN,VAN,1,0,0,0,1,1,4,4,29,43,1,3,33.3,7,2,71.4,34,41,45.3
Edmonton Oilers,2014/10/17  vs. VAN,VAN,1,0,1,0,0,0,0,2,28,30,0,4,0,3,0,100,37,31,54.4
Edmonton Oilers,2014/11/01  vs. VAN,VAN,1,0,1,0,0,0,2,3,27,30,0,3,0,3,0,100,22,25,46.8
Edmonton Oilers,2014/11/19  vs. VAN,VAN,1,0,1,0,0,0,4,5,32,31,1,5,20,5,2,60,24,37,39.3
Edmonton Oilers,2015/04/11  @ VAN,VAN,1,0,0,0,1,1,5,6,28,23,0,1,0,3,0,100,39,21,65
Edmonton Oilers,2014/12/03  @ WPG,WPG,1,0,0,0,1,1,2,3,24,26,0,1,0,0,0,0,25,18,58.1
Edmonton Oilers,2015/02/16  @ WPG,WPG,1,0,0,0,1,1,4,4,22,46,2,4,50,3,1,66.7,29,40,42
Edmonton Oilers,2015/03/23  vs. WPG,WPG,1,0,1,0,0,0,1,4,34,24,0,4,0,4,2,50,22,35,38.6
Edmonton Oilers,2014/10/22  vs. WSH,WSH,1,1,0,0,0,2,3,2,20,34,1,2,50,2,1,50,29,27,51.8
Edmonton Oilers,2015/01/20  @ WSH,WSH,1,1,0,0,0,2,4,4,31,24,1,6,16.7,2,1,50,29,31,48.3
Florida Panthers,2014/11/16  @ ANA,ANA,1,1,0,0,0,2,6,2,29,35,1,1,100,2,0,100,25,35,41.7
Florida Panthers,2015/02/10  vs. ANA,ANA,1,1,0,0,0,2,6,2,26,33,3,8,37.5,3,1,66.7,24,39,38.1
Florida Panthers,2014/10/25  @ ARI,ARI,1,0,0,0,1,1,1,2,24,41,0,2,0,8,2,75,29,34,46
Florida Panthers,2014/10/30  vs. ARI,ARI,1,1,0,0,0,2,2,1,26,33,1,3,33.3,4,1,75,27,33,45
Florida Panthers,2014/11/04  @ BOS,BOS,1,0,0,0,1,1,1,2,19,25,0,1,0,0,0,0,20,32,38.5
Florida Panthers,2015/03/21  vs. BOS,BOS,1,1,0,0,0,2,1,1,25,27,0,3,0,3,1,66.7,24,41,36.9
Florida Panthers,2015/03/31  @ BOS,BOS,1,0,1,0,0,0,2,3,24,29,1,3,33.3,4,0,100,22,37,37.3
Florida Panthers,2015/04/09  vs. BOS,BOS,1,1,0,0,0,2,4,2,30,36,1,3,33.3,3,1,66.7,33,33,50
Florida Panthers,2014/10/17  @ BUF,BUF,1,1,0,0,0,2,1,0,35,26,0,5,0,5,0,100,30,27,52.6
Florida Panthers,2014/12/06  vs. BUF,BUF,1,1,0,0,0,2,3,2,37,28,0,1,0,2,0,100,26,28,48.1
Florida Panthers,2014/12/13  @ BUF,BUF,1,0,0,0,1,1,3,4,28,32,0,1,0,2,0,100,33,37,47.1
Florida Panthers,2015/01/02  @ BUF,BUF,1,1,0,0,0,2,2,0,33,30,1,1,100,1,0,100,28,37,43.1
Florida Panthers,2015/02/28  vs. BUF,BUF,1,1,0,0,0,2,5,3,47,14,2,6,33.3,3,0,100,33,30,52.4
Florida Panthers,2014/11/26  vs. CAR,CAR,1,1,0,0,0,2,1,0,28,33,0,1,0,3,0,100,34,25,57.6
Florida Panthers,2015/03/14  @ CAR,CAR,1,1,0,0,0,2,2,0,22,27,1,3,33.3,2,0,100,21,29,42
Florida Panthers,2015/04/02  vs. CAR,CAR,1,1,0,0,0,2,6,1,35,32,0,1,0,2,1,50,30,32,48.4
Florida Panthers,2014/12/01  @ CBJ,CBJ,1,0,1,0,0,0,1,2,25,23,1,3,33.3,2,0,100,25,31,44.6
Florida Panthers,2014/12/04  vs. CBJ,CBJ,1,0,0,0,1,1,3,3,55,20,1,5,20,1,0,100,47,28,62.7
Florida Panthers,2015/01/29  vs. CBJ,CBJ,1,1,0,0,0,2,3,2,31,33,0,3,0,2,0,100,24,22,52.2
Florida Panthers,2014/11/08  vs. CGY,CGY,1,0,1,0,0,0,4,6,31,25,0,3,0,3,1,66.7,38,22,63.3
Florida Panthers,2015/01/09  @ CGY,CGY,1,1,0,0,0,2,6,5,35,30,0,1,0,5,1,80,35,38,47.9
